date,day_of_week,is_weekend,weather,is_festival,has_promotion,dish_name,category,prepared_qty,sold_qty,wasted_qty,cost_per_unit,waste_cost
2025-01-27,Monday,False,hot,False,False,Butter Naan,bread,95.3,82.4,12.9,20,258.97
2025-01-27,Monday,False,hot,False,False,Gulab Jamun,dessert,28.1,28.1,0.0,40,0.0
2025-01-27,Monday,False,hot,False,False,Tomato Soup,starter,26.6,26.6,0.0,45,1.77
2025-01-27,Monday,False,hot,False,False,Mutton Rogan Josh,main,23.0,22.0,1.1,220,241.03
2025-01-27,Monday,False,hot,False,False,Fresh Fruit Custard,dessert,19.1,17.3,1.8,55,98.76
2025-01-28,Tuesday,False,rainy,False,True,Paneer Butter Masala,main,51.7,39.3,12.4,120,1482.98
2025-01-28,Tuesday,False,rainy,False,True,Chicken Biryani,main,90.8,62.2,28.6,150,4283.96
2025-01-28,Tuesday,False,rainy,False,True,Veg Salad Bowl,starter,40.8,33.6,7.2,60,434.38
2025-01-28,Tuesday,False,rainy,False,True,Fish Curry,main,36.3,28.3,8.0,180,1446.35
2025-01-28,Tuesday,False,rainy,False,True,Dal Tadka,main,59.7,49.2,10.5,70,736.31
2025-01-28,Tuesday,False,rainy,False,True,Butter Naan,bread,113.9,89.6,24.4,20,487.6
2025-01-28,Tuesday,False,rainy,False,True,Gulab Jamun,dessert,45.9,31.5,14.4,40,577.43
2025-01-28,Tuesday,False,rainy,False,True,Tomato Soup,starter,40.6,30.6,10.0,45,449.75
2025-01-28,Tuesday,False,rainy,False,True,Mutton Rogan Josh,main,33.2,25.0,8.3,220,1818.83
2025-01-28,Tuesday,False,rainy,False,True,Fresh Fruit Custard,dessert,33.8,23.5,10.3,55,568.28
2025-01-29,Wednesday,False,cloudy,False,True,Paneer Butter Masala,main,55.9,46.8,9.1,120,1091.34
2025-01-29,Wednesday,False,cloudy,False,True,Chicken Biryani,main,89.8,80.0,9.8,150,1476.12
2025-01-29,Wednesday,False,cloudy,False,True,Veg Salad Bowl,starter,37.7,26.6,11.1,60,666.18
2025-01-29,Wednesday,False,cloudy,False,True,Fish Curry,main,49.4,40.8,8.5,180,1538.75
2025-01-29,Wednesday,False,cloudy,False,True,Dal Tadka,main,51.4,43.2,8.2,70,573.33
2025-01-29,Wednesday,False,cloudy,False,True,Butter Naan,bread,115.1,96.6,18.5,20,370.07
2025-01-29,Wednesday,False,cloudy,False,True,Gulab Jamun,dessert,48.8,37.9,10.9,40,435.19
2025-01-29,Wednesday,False,cloudy,False,True,Tomato Soup,starter,40.8,37.2,3.6,45,160.98
2025-01-29,Wednesday,False,cloudy,False,True,Mutton Rogan Josh,main,38.8,27.1,11.7,220,2575.26
2025-01-29,Wednesday,False,cloudy,False,True,Fresh Fruit Custard,dessert,34.4,28.1,6.3,55,348.87
2025-01-30,Thursday,False,clear,False,False,Paneer Butter Masala,main,33.2,31.7,1.5,120,184.88
2025-01-30,Thursday,False,clear,False,False,Chicken Biryani,main,61.7,52.4,9.3,150,1388.07
2025-01-30,Thursday,False,clear,False,False,Veg Salad Bowl,starter,35.1,29.4,5.8,60,345.02
2025-01-30,Thursday,False,clear,False,False,Fish Curry,main,23.8,21.7,2.2,180,387.78
2025-01-30,Thursday,False,clear,False,False,Dal Tadka,main,46.7,46.7,0.0,70,0.0
2025-01-30,Thursday,False,clear,False,False,Butter Naan,bread,90.5,81.7,8.8,20,176.43
2025-01-30,Thursday,False,clear,False,False,Gulab Jamun,dessert,33.6,33.6,0.0,40,0.0
2025-01-30,Thursday,False,clear,False,False,Tomato Soup,starter,27.9,27.9,0.0,45,0.0
2025-01-30,Thursday,False,clear,False,False,Mutton Rogan Josh,main,19.6,19.2,0.4,220,98.21
2025-01-30,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,17.5,17.5,0.0,55,0.0
2025-01-31,Friday,False,hot,False,False,Paneer Butter Masala,main,30.5,27.7,2.8,120,332.22
2025-01-31,Friday,False,hot,False,False,Chicken Biryani,main,56.8,56.8,0.0,150,0.0
2025-01-31,Friday,False,hot,False,False,Veg Salad Bowl,starter,28.4,25.3,3.2,60,190.27
2025-01-31,Friday,False,hot,False,False,Fish Curry,main,32.6,26.0,6.5,180,1172.81
2025-01-31,Friday,False,hot,False,False,Dal Tadka,main,49.7,47.3,2.4,70,170.86
2025-01-31,Friday,False,hot,False,False,Butter Naan,bread,84.4,78.4,6.0,20,119.16
2025-01-31,Friday,False,hot,False,False,Gulab Jamun,dessert,42.6,37.6,5.0,40,200.38
2025-01-31,Friday,False,hot,False,False,Tomato Soup,starter,26.5,26.2,0.2,45,10.16
2025-01-31,Friday,False,hot,False,False,Mutton Rogan Josh,main,20.6,18.9,1.8,220,394.64
2025-01-31,Friday,False,hot,False,False,Fresh Fruit Custard,dessert,26.5,26.0,0.5,55,30.11
2025-02-01,Saturday,True,hot,False,False,Paneer Butter Masala,main,66.8,52.4,14.4,120,1731.05
2025-02-01,Saturday,True,hot,False,False,Chicken Biryani,main,59.5,54.2,5.3,150,790.77
2025-02-01,Saturday,True,hot,False,False,Veg Salad Bowl,starter,36.7,36.7,0.0,60,0.0
2025-02-01,Saturday,True,hot,False,False,Fish Curry,main,33.2,29.8,3.3,180,602.5
2025-02-01,Saturday,True,hot,False,False,Dal Tadka,main,75.5,59.3,16.3,70,1137.79
2025-02-01,Saturday,True,hot,False,False,Butter Naan,bread,111.6,104.8,6.7,20,134.89
2025-02-01,Saturday,True,hot,False,False,Gulab Jamun,dessert,60.0,46.9,13.1,40,523.78
2025-02-01,Saturday,True,hot,False,False,Tomato Soup,starter,37.0,33.4,3.6,45,162.12
2025-02-01,Saturday,True,hot,False,False,Mutton Rogan Josh,main,33.4,28.8,4.6,220,1008.31
2025-02-01,Saturday,True,hot,False,False,Fresh Fruit Custard,dessert,38.7,32.0,6.7,55,367.36
2025-02-02,Sunday,True,clear,False,False,Paneer Butter Masala,main,62.8,53.9,8.9,120,1067.82
2025-02-02,Sunday,True,clear,False,False,Chicken Biryani,main,65.2,63.4,1.8,150,266.66
2025-02-02,Sunday,True,clear,False,False,Veg Salad Bowl,starter,51.3,43.8,7.5,60,450.17
2025-02-02,Sunday,True,clear,False,False,Fish Curry,main,35.3,29.6,5.6,180,1016.74
2025-02-02,Sunday,True,clear,False,False,Dal Tadka,main,69.0,69.0,0.0,70,0.0
2025-02-02,Sunday,True,clear,False,False,Butter Naan,bread,95.2,88.6,6.6,20,131.76
2025-02-02,Sunday,True,clear,False,False,Gulab Jamun,dessert,67.0,55.5,11.5,40,459.11
2025-02-02,Sunday,True,clear,False,False,Tomato Soup,starter,44.8,41.3,3.6,45,159.76
2025-02-02,Sunday,True,clear,False,False,Mutton Rogan Josh,main,28.6,23.4,5.2,220,1142.93
2025-02-02,Sunday,True,clear,False,False,Fresh Fruit Custard,dessert,37.8,29.9,7.9,55,432.81
2025-02-03,Monday,False,clear,False,False,Paneer Butter Masala,main,44.8,40.8,4.1,120,486.17
2025-02-03,Monday,False,clear,False,False,Chicken Biryani,main,60.3,60.3,0.0,150,0.0
2025-02-03,Monday,False,clear,False,False,Veg Salad Bowl,starter,25.0,21.9,3.1,60,183.45
2025-02-03,Monday,False,clear,False,False,Fish Curry,main,28.6,28.6,0.0,180,0.0
2025-02-03,Monday,False,clear,False,False,Dal Tadka,main,35.9,35.0,1.0,70,68.71
2025-02-03,Monday,False,clear,False,False,Butter Naan,bread,102.7,88.9,13.8,20,276.14
2025-02-03,Monday,False,clear,False,False,Gulab Jamun,dessert,37.2,37.2,0.0,40,0.0
2025-02-03,Monday,False,clear,False,False,Tomato Soup,starter,26.1,25.0,1.1,45,51.7
2025-02-03,Monday,False,clear,False,False,Mutton Rogan Josh,main,19.3,19.3,0.0,220,0.0
2025-02-03,Monday,False,clear,False,False,Fresh Fruit Custard,dessert,33.2,27.4,5.8,55,318.65
2025-02-04,Tuesday,False,clear,False,False,Paneer Butter Masala,main,48.0,44.1,3.9,120,465.53
2025-02-04,Tuesday,False,clear,False,False,Chicken Biryani,main,65.3,57.9,7.4,150,1107.5
2025-02-04,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,36.1,32.3,3.8,60,227.54
2025-02-04,Tuesday,False,clear,False,False,Fish Curry,main,29.0,26.9,2.1,180,380.86
2025-02-04,Tuesday,False,clear,False,False,Dal Tadka,main,36.3,35.4,0.9,70,66.41
2025-02-04,Tuesday,False,clear,False,False,Butter Naan,bread,74.7,74.7,0.0,20,0.0
2025-02-04,Tuesday,False,clear,False,False,Gulab Jamun,dessert,49.3,42.1,7.3,40,290.19
2025-02-04,Tuesday,False,clear,False,False,Tomato Soup,starter,34.7,32.6,2.2,45,97.22
2025-02-04,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,24.0,23.2,0.7,220,158.47
2025-02-04,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,22.5,22.5,0.0,55,0.0
2025-02-05,Wednesday,False,clear,False,False,Paneer Butter Masala,main,34.8,33.7,1.0,120,124.57
2025-02-05,Wednesday,False,clear,False,False,Chicken Biryani,main,63.9,54.5,9.4,150,1408.69
2025-02-05,Wednesday,False,clear,False,False,Veg Salad Bowl,starter,35.1,33.2,1.9,60,111.55
2025-02-05,Wednesday,False,clear,False,False,Fish Curry,main,27.1,25.7,1.4,180,248.93
2025-02-05,Wednesday,False,clear,False,False,Dal Tadka,main,43.9,43.9,0.0,70,0.0
2025-02-05,Wednesday,False,clear,False,False,Butter Naan,bread,78.5,78.5,0.0,20,0.0
2025-02-05,Wednesday,False,clear,False,False,Gulab Jamun,dessert,31.9,29.7,2.1,40,85.82
2025-02-05,Wednesday,False,clear,False,False,Tomato Soup,starter,29.3,29.3,0.0,45,0.0
2025-02-05,Wednesday,False,clear,False,False,Mutton Rogan Josh,main,21.9,19.7,2.2,220,485.74
2025-02-05,Wednesday,False,clear,False,False,Fresh Fruit Custard,dessert,28.4,24.8,3.6,55,200.47
2025-02-06,Thursday,False,clear,False,False,Paneer Butter Masala,main,37.0,34.8,2.2,120,265.3
2025-02-06,Thursday,False,clear,False,False,Chicken Biryani,main,65.0,57.5,7.5,150,1126.15
2025-02-06,Thursday,False,clear,False,False,Veg Salad Bowl,starter,35.4,34.0,1.5,60,89.33
2025-02-06,Thursday,False,clear,False,False,Fish Curry,main,21.8,21.3,0.5,180,88.79
2025-02-06,Thursday,False,clear,False,False,Dal Tadka,main,46.3,46.2,0.2,70,11.34
2025-02-06,Thursday,False,clear,False,False,Butter Naan,bread,76.7,74.5,2.3,20,45.32
2025-02-06,Thursday,False,clear,False,False,Gulab Jamun,dessert,32.9,32.9,0.0,40,0.0
2025-02-06,Thursday,False,clear,False,False,Tomato Soup,starter,29.4,29.0,0.3,45,14.89
2025-02-06,Thursday,False,clear,False,False,Mutton Rogan Josh,main,21.7,20.6,1.1,220,237.82
2025-02-06,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,19.4,19.0,0.4,55,20.05
2025-02-07,Friday,False,clear,False,False,Paneer Butter Masala,main,41.5,41.5,0.0,120,0.0
2025-02-07,Friday,False,clear,False,False,Chicken Biryani,main,41.0,41.0,0.0,150,0.0
2025-02-07,Friday,False,clear,False,False,Veg Salad Bowl,starter,31.8,30.1,1.7,60,104.06
2025-02-07,Friday,False,clear,False,False,Fish Curry,main,28.4,24.6,3.7,180,674.31
2025-02-07,Friday,False,clear,False,False,Dal Tadka,main,32.2,30.6,1.6,70,111.92
2025-02-07,Friday,False,clear,False,False,Butter Naan,bread,95.0,95.0,0.0,20,0.0
2025-02-07,Friday,False,clear,False,False,Gulab Jamun,dessert,33.4,33.4,0.0,40,0.0
2025-02-07,Friday,False,clear,False,False,Tomato Soup,starter,25.4,25.0,0.4,45,19.94
2025-02-07,Friday,False,clear,False,False,Mutton Rogan Josh,main,27.7,23.4,4.2,220,934.89
2025-02-07,Friday,False,clear,False,False,Fresh Fruit Custard,dessert,25.8,21.1,4.7,55,257.27
2025-02-08,Saturday,True,clear,False,False,Paneer Butter Masala,main,63.9,53.4,10.5,120,1264.99
2025-02-08,Saturday,True,clear,False,False,Chicken Biryani,main,114.2,77.5,36.7,150,5508.52
2025-02-08,Saturday,True,clear,False,False,Veg Salad Bowl,starter,50.7,44.6,6.1,60,366.44
2025-02-08,Saturday,True,clear,False,False,Fish Curry,main,43.9,37.7,6.2,180,1120.72
2025-02-08,Saturday,True,clear,False,False,Dal Tadka,main,71.8,57.2,14.6,70,1020.84
2025-02-08,Saturday,True,clear,False,False,Butter Naan,bread,128.5,108.4,20.1,20,402.94
2025-02-08,Saturday,True,clear,False,False,Gulab Jamun,dessert,57.4,47.3,10.0,40,400.92
2025-02-08,Saturday,True,clear,False,False,Tomato Soup,starter,40.1,39.7,0.4,45,17.57
2025-02-08,Saturday,True,clear,False,False,Mutton Rogan Josh,main,31.7,29.2,2.5,220,560.02
2025-02-08,Saturday,True,clear,False,False,Fresh Fruit Custard,dessert,29.6,24.6,5.0,55,276.03
2025-02-09,Sunday,True,rainy,False,False,Paneer Butter Masala,main,60.2,50.5,9.7,120,1160.91
2025-02-09,Sunday,True,rainy,False,False,Chicken Biryani,main,75.8,60.0,15.8,150,2368.23
2025-02-09,Sunday,True,rainy,False,False,Veg Salad Bowl,starter,47.4,34.2,13.2,60,791.24
2025-02-09,Sunday,True,rainy,False,False,Fish Curry,main,36.0,25.2,10.8,180,1943.79
2025-02-09,Sunday,True,rainy,False,False,Dal Tadka,main,58.3,52.0,6.3,70,437.8
2025-02-09,Sunday,True,rainy,False,False,Butter Naan,bread,91.9,70.2,21.7,20,433.58
2025-02-09,Sunday,True,rainy,False,False,Gulab Jamun,dessert,51.6,39.1,12.5,40,498.88
2025-02-09,Sunday,True,rainy,False,False,Tomato Soup,starter,43.8,32.0,11.8,45,532.12
2025-02-09,Sunday,True,rainy,False,False,Mutton Rogan Josh,main,31.0,25.6,5.4,220,1190.86
2025-02-09,Sunday,True,rainy,False,False,Fresh Fruit Custard,dessert,26.9,21.7,5.2,55,287.62
2025-02-10,Monday,False,clear,False,False,Paneer Butter Masala,main,37.9,37.9,0.0,120,0.0
2025-02-10,Monday,False,clear,False,False,Chicken Biryani,main,43.8,43.8,0.0,150,0.0
2025-02-10,Monday,False,clear,False,False,Veg Salad Bowl,starter,28.6,28.0,0.6,60,34.48
2025-02-10,Monday,False,clear,False,False,Fish Curry,main,25.7,25.1,0.6,180,107.66
2025-02-10,Monday,False,clear,False,False,Dal Tadka,main,50.7,50.7,0.0,70,0.0
2025-02-10,Monday,False,clear,False,False,Butter Naan,bread,75.2,71.7,3.5,20,69.85
2025-02-10,Monday,False,clear,False,False,Gulab Jamun,dessert,30.3,28.6,1.8,40,70.93
2025-02-10,Monday,False,clear,False,False,Tomato Soup,starter,29.3,28.3,0.9,45,41.68
2025-02-10,Monday,False,clear,False,False,Mutton Rogan Josh,main,23.8,23.8,0.0,220,0.0
2025-02-10,Monday,False,clear,False,False,Fresh Fruit Custard,dessert,28.6,27.4,1.1,55,61.7
2025-02-11,Tuesday,False,clear,False,False,Paneer Butter Masala,main,34.8,34.8,0.0,120,0.0
2025-02-11,Tuesday,False,clear,False,False,Chicken Biryani,main,61.7,57.6,4.1,150,609.83
2025-02-11,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,31.6,27.8,3.8,60,230.42
2025-02-11,Tuesday,False,clear,False,False,Fish Curry,main,33.3,28.5,4.9,180,874.59
2025-02-11,Tuesday,False,clear,False,False,Dal Tadka,main,54.1,47.9,6.3,70,439.72
2025-02-11,Tuesday,False,clear,False,False,Butter Naan,bread,61.9,61.9,0.0,20,0.0
2025-02-11,Tuesday,False,clear,False,False,Gulab Jamun,dessert,32.6,31.4,1.2,40,49.95
2025-02-11,Tuesday,False,clear,False,False,Tomato Soup,starter,26.9,26.1,0.8,45,36.51
2025-02-11,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,24.9,24.5,0.4,220,86.38
2025-02-11,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,24.0,23.1,0.9,55,51.19
2025-02-12,Wednesday,False,clear,False,True,Paneer Butter Masala,main,71.1,52.7,18.4,120,2213.81
2025-02-12,Wednesday,False,clear,False,True,Chicken Biryani,main,103.4,82.3,21.0,150,3153.78
2025-02-12,Wednesday,False,clear,False,True,Veg Salad Bowl,starter,45.8,40.2,5.6,60,335.97
2025-02-12,Wednesday,False,clear,False,True,Fish Curry,main,41.6,30.9,10.6,180,1914.76
2025-02-12,Wednesday,False,clear,False,True,Dal Tadka,main,77.0,62.1,14.9,70,1046.04
2025-02-12,Wednesday,False,clear,False,True,Butter Naan,bread,139.1,110.6,28.5,20,569.79
2025-02-12,Wednesday,False,clear,False,True,Gulab Jamun,dessert,63.0,50.1,12.9,40,517.48
2025-02-12,Wednesday,False,clear,False,True,Tomato Soup,starter,42.8,33.5,9.3,45,419.84
2025-02-12,Wednesday,False,clear,False,True,Mutton Rogan Josh,main,20.5,16.2,4.3,220,954.48
2025-02-12,Wednesday,False,clear,False,True,Fresh Fruit Custard,dessert,16.8,15.5,1.3,55,73.36
2025-02-13,Thursday,False,clear,False,False,Paneer Butter Masala,main,34.4,34.4,0.0,120,0.0
2025-02-13,Thursday,False,clear,False,False,Chicken Biryani,main,64.0,64.0,0.0,150,0.0
2025-02-13,Thursday,False,clear,False,False,Veg Salad Bowl,starter,40.2,38.1,2.1,60,125.28
2025-02-13,Thursday,False,clear,False,False,Fish Curry,main,31.1,26.2,4.9,180,877.12
2025-02-13,Thursday,False,clear,False,False,Dal Tadka,main,45.7,45.7,0.0,70,0.0
2025-02-13,Thursday,False,clear,False,False,Butter Naan,bread,79.5,78.9,0.6,20,11.25
2025-02-13,Thursday,False,clear,False,False,Gulab Jamun,dessert,29.5,29.3,0.3,40,10.44
2025-02-13,Thursday,False,clear,False,False,Tomato Soup,starter,28.6,25.5,3.1,45,140.35
2025-02-13,Thursday,False,clear,False,False,Mutton Rogan Josh,main,20.2,20.1,0.1,220,29.59
2025-02-13,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,23.4,21.7,1.7,55,94.28
2025-02-14,Friday,False,hot,False,False,Paneer Butter Masala,main,39.4,35.0,4.4,120,531.17
2025-02-14,Friday,False,hot,False,False,Chicken Biryani,main,52.3,52.3,0.0,150,0.0
2025-02-14,Friday,False,hot,False,False,Veg Salad Bowl,starter,34.6,31.6,3.0,60,178.42
2025-02-14,Friday,False,hot,False,False,Fish Curry,main,21.8,20.4,1.4,180,254.48
2025-02-14,Friday,False,hot,False,False,Dal Tadka,main,51.4,49.0,2.5,70,173.29
2025-02-14,Friday,False,hot,False,False,Butter Naan,bread,86.1,86.1,0.0,20,0.0
2025-02-14,Friday,False,hot,False,False,Gulab Jamun,dessert,36.6,36.4,0.2,40,7.37
2025-02-14,Friday,False,hot,False,False,Tomato Soup,starter,29.5,26.4,3.1,45,139.8
2025-02-14,Friday,False,hot,False,False,Mutton Rogan Josh,main,27.7,23.6,4.2,220,921.48
2025-02-14,Friday,False,hot,False,False,Fresh Fruit Custard,dessert,26.8,25.5,1.3,55,71.02
2025-02-15,Saturday,True,cloudy,False,False,Paneer Butter Masala,main,65.6,54.8,10.8,120,1297.73
2025-02-15,Saturday,True,cloudy,False,False,Chicken Biryani,main,95.4,81.6,13.8,150,2073.53
2025-02-15,Saturday,True,cloudy,False,False,Veg Salad Bowl,starter,43.1,37.0,6.1,60,365.96
2025-02-15,Saturday,True,cloudy,False,False,Fish Curry,main,43.6,36.3,7.3,180,1309.3
2025-02-15,Saturday,True,cloudy,False,False,Dal Tadka,main,77.9,63.2,14.7,70,1030.04
2025-02-15,Saturday,True,cloudy,False,False,Butter Naan,bread,126.9,103.1,23.7,20,474.82
2025-02-15,Saturday,True,cloudy,False,False,Gulab Jamun,dessert,52.5,49.4,3.1,40,125.34
2025-02-15,Saturday,True,cloudy,False,False,Tomato Soup,starter,50.9,44.3,6.5,45,293.58
2025-02-15,Saturday,True,cloudy,False,False,Mutton Rogan Josh,main,23.4,21.6,1.8,220,387.24
2025-02-15,Saturday,True,cloudy,False,False,Fresh Fruit Custard,dessert,31.7,26.1,5.6,55,308.24
2025-02-16,Sunday,True,clear,False,True,Paneer Butter Masala,main,103.2,72.5,30.7,120,3678.12
2025-02-16,Sunday,True,clear,False,True,Chicken Biryani,main,136.8,96.3,40.5,150,6070.12
2025-02-16,Sunday,True,clear,False,True,Veg Salad Bowl,starter,63.5,54.4,9.1,60,548.25
2025-02-16,Sunday,True,clear,False,True,Fish Curry,main,46.6,40.3,6.3,180,1131.49
2025-02-16,Sunday,True,clear,False,True,Dal Tadka,main,104.4,76.3,28.2,70,1972.58
2025-02-16,Sunday,True,clear,False,True,Butter Naan,bread,226.3,151.9,74.3,20,1486.6
2025-02-16,Sunday,True,clear,False,True,Gulab Jamun,dessert,80.1,60.5,19.6,40,785.92
2025-02-16,Sunday,True,clear,False,True,Tomato Soup,starter,66.8,50.0,16.8,45,756.2
2025-02-16,Sunday,True,clear,False,True,Mutton Rogan Josh,main,50.2,33.7,16.5,220,3629.25
2025-02-16,Sunday,True,clear,False,True,Fresh Fruit Custard,dessert,52.0,34.6,17.4,55,954.28
2025-02-17,Monday,False,rainy,False,False,Paneer Butter Masala,main,47.5,38.0,9.5,120,1144.78
2025-02-17,Monday,False,rainy,False,False,Chicken Biryani,main,52.2,47.3,4.9,150,733.55
2025-02-17,Monday,False,rainy,False,False,Veg Salad Bowl,starter,26.4,22.9,3.5,60,210.19
2025-02-17,Monday,False,rainy,False,False,Fish Curry,main,25.1,22.6,2.5,180,441.06
2025-02-17,Monday,False,rainy,False,False,Dal Tadka,main,42.4,40.3,2.2,70,151.53
2025-02-17,Monday,False,rainy,False,False,Butter Naan,bread,77.6,66.3,11.3,20,225.77
2025-02-17,Monday,False,rainy,False,False,Gulab Jamun,dessert,40.4,38.5,1.9,40,76.93
2025-02-17,Monday,False,rainy,False,False,Tomato Soup,starter,33.9,28.0,5.9,45,263.79
2025-02-17,Monday,False,rainy,False,False,Mutton Rogan Josh,main,21.2,17.8,3.4,220,750.26
2025-02-17,Monday,False,rainy,False,False,Fresh Fruit Custard,dessert,23.5,19.7,3.8,55,211.39
2025-02-18,Tuesday,False,clear,False,False,Paneer Butter Masala,main,45.4,45.4,0.0,120,0.0
2025-02-18,Tuesday,False,clear,False,False,Chicken Biryani,main,54.6,54.6,0.0,150,0.0
2025-02-18,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,37.2,31.6,5.6,60,335.94
2025-02-18,Tuesday,False,clear,False,False,Fish Curry,main,25.6,24.8,0.8,180,149.18
2025-02-18,Tuesday,False,clear,False,False,Dal Tadka,main,39.0,39.0,0.1,70,3.52
2025-02-18,Tuesday,False,clear,False,False,Butter Naan,bread,64.7,64.7,0.0,20,0.0
2025-02-18,Tuesday,False,clear,False,False,Gulab Jamun,dessert,40.9,36.0,5.0,40,199.45
2025-02-18,Tuesday,False,clear,False,False,Tomato Soup,starter,37.4,37.4,0.0,45,0.0
2025-02-18,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,24.6,23.4,1.2,220,258.33
2025-02-18,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,23.7,21.6,2.1,55,114.86
2025-02-19,Wednesday,False,clear,False,False,Paneer Butter Masala,main,38.0,38.0,0.0,120,0.0
2025-02-19,Wednesday,False,clear,False,False,Chicken Biryani,main,48.3,44.8,3.5,150,528.11
2025-02-19,Wednesday,False,clear,False,False,Veg Salad Bowl,starter,29.1,29.0,0.1,60,8.16
2025-02-19,Wednesday,False,clear,False,False,Fish Curry,main,27.9,25.0,2.9,180,526.02
2025-02-19,Wednesday,False,clear,False,False,Dal Tadka,main,46.0,46.0,0.0,70,0.0
2025-02-19,Wednesday,False,clear,False,False,Butter Naan,bread,104.4,91.8,12.6,20,252.55
2025-02-19,Wednesday,False,clear,False,False,Gulab Jamun,dessert,41.2,37.1,4.1,40,163.48
2025-02-19,Wednesday,False,clear,False,False,Tomato Soup,starter,36.7,32.2,4.5,45,201.93
2025-02-19,Wednesday,False,clear,False,False,Mutton Rogan Josh,main,23.2,21.5,1.7,220,374.65
2025-02-19,Wednesday,False,clear,False,False,Fresh Fruit Custard,dessert,23.4,23.4,0.0,55,0.0
2025-02-20,Thursday,False,rainy,False,False,Paneer Butter Masala,main,40.2,30.8,9.5,120,1138.95
2025-02-20,Thursday,False,rainy,False,False,Chicken Biryani,main,67.7,51.5,16.2,150,2430.23
2025-02-20,Thursday,False,rainy,False,False,Veg Salad Bowl,starter,27.0,24.7,2.3,60,139.02
2025-02-20,Thursday,False,rainy,False,False,Fish Curry,main,25.0,20.6,4.3,180,779.31
2025-02-20,Thursday,False,rainy,False,False,Dal Tadka,main,49.3,38.6,10.7,70,746.3
2025-02-20,Thursday,False,rainy,False,False,Butter Naan,bread,77.6,65.1,12.5,20,250.67
2025-02-20,Thursday,False,rainy,False,False,Gulab Jamun,dessert,32.1,26.2,5.8,40,233.37
2025-02-20,Thursday,False,rainy,False,False,Tomato Soup,starter,26.7,23.8,2.9,45,132.12
2025-02-20,Thursday,False,rainy,False,False,Mutton Rogan Josh,main,19.2,16.5,2.7,220,590.96
2025-02-20,Thursday,False,rainy,False,False,Fresh Fruit Custard,dessert,25.0,18.1,6.9,55,379.62
2025-02-21,Friday,False,clear,False,True,Paneer Butter Masala,main,42.9,37.4,5.5,120,658.44
